ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 22-gil,20101019,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동3가 13-20대,1,868,남산동3가 13-20대,퇴계로22길,4103331,2.00000000,28.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 17na-gil,20101011,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 827-2대,0,870,신당동 432-1827대,동호로17나길,4103095,5.00000000,178.00000000,4,11140,3
20100419,조선시대 명장 이순신의 시호 인용,10,Chungmu-ro,20100901,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,필동1가 41-1대,1,871,입정동 206-3대,충무로,3101009,3.00000000,91.00000000,3,11140,3
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,874,황학동 2494대,퇴계로,3101011,3.00000000,60.00000000,3,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 35-gil,20101009,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 239-44대,1,875,신당동 239-44대,다산로35길,4103055,2.00000000,26.00000000,4,11140,3
20100628,장충단로를 중심으로 일련번호 부여,10,Jangchungdan-ro 7-gil,20101003,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,쌍림동 182-73대,1,876,쌍림동 182-30대,장충단로7길,4103272,3.00000000,69.00000000,4,11140,3
20100628,장충단로를 중심으로 일련번호 부여,10,Jangchungdan-ro 7-gil,20101003,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,장충동2가 83-6대,1,877,장충동2가 90-2대,장충단로7길,4103272,3.00000000,31.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 14-gil,20101201,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 424-1대,2,878,신당동 424-2대,동호로14길,4103090,4.00000000,36.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 20-gil,20101005,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동2가 26-5대,1,1103,남산동2가 26-8대,퇴계로20길,4103329,3.00000000,52.00000000,4,11140,3
20101018,논현로 시점에서 119번째 분기된 도로,16,Nonhyeon-ro 119-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,논현동 175-1,1,1583,논현동 172-22,논현로119길,4166119,4.00000000,34.00000000,4,11680,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 18-gil,20101001,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,인현동1가 101-1대,1,708,인현동1가 101-16대,을지로18길,4103239,5.00000000,71.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 39ga-gil,20101010,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 233-1 수,0,1087,신당동 304-100대,다산로39가길,4103061,2.00000000,129.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 28-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남학동 17-1대,1,1292,남학동 14-2대,퇴계로28길,4103336,2.00000000,42.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 44-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 121-2 대,1,1692,신당동 121-2 대,다산로44길,4103068,3.00000000,26.00000000,4,11140,3
20100628,난계로를 중심으로 일련번호 부여,10,Nangye-ro 17-gil,20100912,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,황학동 1636대,2,1883,황학동 1644대,난계로17길,4103006,3.00000000,26.00000000,4,11140,3
20110225,옛 지역 명칭인용 일련번호 부여,10,Cheonggu-ro 3-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 330-19대,1,1489,신당동 330-220대,청구로3길,4103303,4.00000000,63.00000000,4,11140,3
20100628,창경궁로를 중심으로 일련번호 부여,10,Changgyeonggung-ro 5da-gil,20101004,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,산림동 54대,1,89,산림동 47-1대,창경궁로5다길,4103288,3.00000000,38.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 2-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남창동 169-4대,0,308,남창동 205-166대,퇴계로2길,4103337,5.00000000,170.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 73ga-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 251-121대,1,510,신당동 251-110대,퇴계로73가길,4103376,3.00000000,46.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 90-gil,20100907,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 165-25대,1,309,신당동 165-39대,퇴계로90길,4103396,4.00000000,109.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 8ga-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,충무로2가 65-9대,0,310,충무로2가 60-4대,명동8가길,4103160,9.00000000,350.00000000,4,11140,3
20100628,손기정로를 중심으로 일련번호 부여,10,Songijeong-ro 17-gil,20100827,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,만리동2가 10-61대,0,691,만리동2가 10-8대,손기정로17길,4103221,4.00000000,117.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 11na-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 432-419대,1,692,신당동 432-418대,동호로11나길,4103081,3.00000000,36.00000000,4,11140,3
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,693,황학동 2494대,퇴계로,3101011,4.00000000,59.00000000,3,11140,3
20100628,서소문로를 중심으로 일련번호 부여,10,Seosomun-ro 6-gil,20100929,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,중림동 156-89대,1,694,중림동 156-124대,서소문로6길,4103180,3.00000000,43.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 4-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,회현동1가 82-18대,2,695,회현동1가 82-49대,퇴계로4길,4103355,2.00000000,22.00000000,4,11140,3
20101018,언주로 시점에서 98번째 분기된 도로,16,Eonju-ro 98-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 689-12,1,1478,역삼동 703-9,언주로98길,4166626,4.00000000,114.00000000,4,11680,3
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,1104,황학동 2494대,퇴계로,3101011,9.00000000,78.00000000,3,11140,3
20101018,삼성로 시점에서 63번째 분기된 도로,16,Samseong-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 932-38,1,1124,대치동 925-17,삼성로63길,4166418,6.00000000,142.00000000,4,11680,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 32-gil,20101002,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,오장동 127-1대,1,709,오장동 127-1대,을지로32길,4103249,7.00000000,111.00000000,4,11140,3
20101018,역삼로 시점에서 25번째 분기된 도로,16,Yeoksam-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 734-23,1,1272,역삼동 725,역삼로25길,4166641,5.00000000,333.00000000,4,11680,3
20100628,청파로를 중심으로 일련번호 부여,10,Cheongpa-ro 103-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,중림동 118-11대,1,1245,중림동 118-11대,청파로103길,4103310,2.00000000,25.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 87-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,황학동 641대,1,1796,황학동 646-2대,퇴계로87길,4103390,4.00000000,54.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28-gil,20100918,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 321-94대,2,1430,신당동 321-95대,다산로28길,4103044,2.00000000,18.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28-gil,20100918,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 323-2대,2,1431,신당동 326-2대,다산로28길,4103044,5.00000000,24.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28-gil,20100918,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 321-80대,2,1432,신당동 321-88대,다산로28길,4103044,2.00000000,16.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28-gil,20100918,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 321-1대,1,1433,신당동 321-79대,다산로28길,4103044,2.00000000,27.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28-gil,20100918,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 317-1대,1,1434,신당동 317-1대,다산로28길,4103044,4.00000000,21.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28-gil,20100918,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 311-10대,1,1437,신당동 311-18대,다산로28길,4103044,3.00000000,39.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 47-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,흥인동 156대,0,696,신당동 251-91대,다산로47길,4103070,6.00000000,241.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 11da-gil,20101010,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 353-48대,1,698,신당동 432-2289대,동호로11다길,4103082,5.00000000,64.00000000,4,11140,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 44-gil,20101002,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,을지로6가 21-31대,0,699,광희동1가 175-2대,을지로44길,4103260,9.00000000,191.00000000,4,11140,3
20100519,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 18-gil,20101005,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100526,20110303,남산동2가 50-1대,1,700,남산동2가 45-16대,퇴계로18길,4103327,4.00000000,22.00000000,4,11140,3
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,230,황학동 2494대,퇴계로,3101011,2.00000000,58.00000000,3,11140,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 35-gil,20101002,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,주교동 19-1대,1,828,주교동 19-1대,을지로35길,4103251,7.00000000,126.00000000,4,11140,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 27-gil,20101002,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,주교동 239대,1,1632,주교동 239대,을지로27길,4103246,5.00000000,20.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 10-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 367-26대,2,431,신당동 367-15대,다산로10길,4103028,2.00000000,53.00000000,4,11140,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 27ga-gil,20101002,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,주교동 268대,1,829,주교동 271-3대,을지로27가길,4103245,2.00000000,20.00000000,4,11140,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 27ga-gil,20101002,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,주교동 271-1대,1,1633,주교동 299-1대,을지로27가길,4103245,4.00000000,46.00000000,4,11140,3
20100628,삼일대로를 중심으로 일련번호 부여,10,Samil-daero 12-gil,20100929,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,을지로2가 101-32대,1,29,을지로2가 101-37대,삼일대로12길,4103169,3.00000000,34.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 36-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 292-43대,0,1429,신당동 36-237임,다산로36길,4103057,10.00000000,852.00000000,4,11140,3
20110225,옛 지역 명칭인용 일련번호 부여,10,Cheonggu-ro 3-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 331-8대,1,1439,신당동 330-247대,청구로3길,4103303,3.00000000,44.00000000,4,11140,3
20110225,옛 지역 명칭인용 일련번호 부여,10,Cheonggu-ro 3-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 330-37대,1,1440,신당동 330-37대,청구로3길,4103303,6.00000000,39.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 24-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 333-250대,1,1443,신당동 333-579대,다산로24길,4103040,2.00000000,22.00000000,4,11140,3
20100519,행정구역 명칭 반영,20,Jungnim-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100526,20110303,중림동 397-2대,0,1246,중림동 128-104대,중림로,3101007,15.00000000,560.00000000,3,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 24-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 333-255대,1,1444,신당동 333-597대,다산로24길,4103040,3.00000000,30.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 83-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,황학동 371-19대,2,30,황학동 371-34대,퇴계로83길,4103385,2.00000000,27.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 11na-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 432-412대,1,830,신당동 432-1350 대,동호로11나길,4103081,2.00000000,20.00000000,4,11140,3
20100519,을지문덕 장군의 성을 인용한 도로명,10,Eulji-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100526,20110303,을지로4가 122-1대,1,1634,을지로4가 109-1대,을지로,3101006,2.00000000,70.00000000,3,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 11ga-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 432-118대,1,624,신당동 432-118대,동호로11가길,4103079,2.00000000,27.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 20na-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동2가 38대,2,627,남산동2가 39-5대,퇴계로20나길,4103330,2.00000000,21.00000000,4,11140,3
20100419,조선시대 석전으로 유명한 만리재 명칭 인용,10,Mallijae-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,만리동2가 185-1대,1,1228,만리동2가 128-1대,만리재로,3101016,2.00000000,2200.00000000,3,11140,2
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 35-gil,20101009,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 241-141대,2,1044,신당동 241-137대,다산로35길,4103055,6.00000000,29.00000000,4,11140,3
20100628,세종대로를 중심으로 일련번호 부여,10,Sejong-daero 18-gil,20100930,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,태평로2가 56-3대,0,1248,소공동 112-7대,세종대로18길,4103191,16.00000000,227.00000000,4,11140,3
20100628,세종대로를 중심으로 일련번호 부여,10,Sejong-daero 18-gil,20100930,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,북창동 14대,1,1249,북창동 35대,세종대로18길,4103191,5.00000000,52.00000000,4,11140,3
20100628,남대문시장길을 중심으로 일련번호 부여,10,Namdaemunsijang 2ga-gil,20101007,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20120228162243,남창동 51-6대,0,1251,남창동 34-129대,남대문시장2가길,4103018,8.00000000,65.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 24-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 330-382대,1,1048,신당동 330-92대,다산로24길,4103040,2.00000000,57.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 11na-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 432-1291대,1,1049,신당동 432-1322대,동호로11나길,4103081,2.00000000,14.00000000,4,11140,3
20100628,세종대로를 중심으로 일련번호 부여,10,Sejong-daero 1-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남대문로5가 6-24대,0,1254,봉래동1가 126-2대,세종대로1길,4103193,9.00000000,155.00000000,4,11140,3
20110225,옛 지역 명칭 인용 일련번호 부여,10,Cheonggu-ro 16-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 390-21대,1,1050,신당동 305-35대,청구로16길,4103295,2.00000000,25.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 2-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남창동 213-2대,1,1051,남창동 216-5대,퇴계로2길,4103337,3.00000000,52.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 36ga-gil,20131011,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20131011151810,필동2가 78-2대,0,45,필동2가 128-7대,퇴계로36가길,4103342,7.00000000,522.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 24-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 333-191대,1,1445,신당동 333-539대,다산로24길,4103040,3.00000000,43.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 22-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 333-281대,1,1446,신당동 333-285대,다산로22길,4103038,2.00000000,33.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 17ga-gil,20101011,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 432-2228대,1,493,신당동 429-15대,동호로17가길,4103093,3.00000000,80.00000000,4,11140,3
20100628,을지로를 중심으로 일련번호 부여,10,Eulji-ro 7-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,을지로2가 50대,0,269,수하동 4-3대,을지로7길,4103410,17.00000000,213.00000000,4,11140,3
20100419,서울성곽 4소문의 하나인 소덕문 별칭인 서소문 인용,10,Seosomun-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,순화동 6-11대,1,270,순화동 6-45대,서소문로,3005010,5.00000000,1440.00000000,3,11140,2
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 8-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,회현동1가 100-45대,1,271,회현동1가 100-45대,퇴계로8길,4103395,6.00000000,20.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 4-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 55-1대,0,272,충무로1가 22-4대,명동4길,4103156,6.00000000,257.00000000,4,11140,3
20100628,필동로를 중심으로 일련번호 부여,10,Pildong-ro 8-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,예장동 1-150대,1,273,예장동 1-78대,필동로8길,4103402,6.00000000,45.00000000,4,11140,3
20100419,중구 장충동에 있는 장충단비의 역사성 인용,10,Jangchungdan-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,장충동1가 56-38대,1,275,장충동1가 56-71대,장충단로,3101021,3.00000000,2800.00000000,3,11140,2
20100628,충무로를 중심으로 일련번호 부여,10,Chungmu-ro 14-gil,20101004,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,입정동 180-1대,1,276,입정동 161대,충무로14길,4103313,3.00000000,36.00000000,4,11140,3
20100628,중림로를 중심으로 일련번호 부여,10,Jungnim-ro 7-gil,20110222,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,중림동 150-1대,0,277,중림동 118-6대,중림로7길,4103280,6.00000000,156.00000000,4,11140,3
20101018,도곡로 시점에서 34번째 분기된 도로,17,Dogok-ro 34-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,도곡동 541,0,1765,도곡동 542-12,도곡로34길,4166853,6.00000000,67.00000000,4,11680,3
20101018,개포로 시점에서 128번째 분기된 도로,13,Gaepo-ro 128-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,일원동 629,1,1438,일원동 626,개포로128길,4166046,6.00000000,42.00000000,4,11680,3
20101018,봉은사로 시점에서 109번째 분기된 도로,16,Bongeunsa-ro 109-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,삼성동 109-15,1,1601,삼성동 97,봉은사로109길,4166328,6.00000000,81.00000000,4,11680,3
20101018,학동로 시점에서 97번째 분기된 도로,16,Hakdong-ro 97-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,청담동 72-1,1,1418,청담동 53-3,학동로97길,4166828,4.00000000,26.00000000,4,11680,3
20101018,압구정로 시점에서 32번째 분기된 도로,15,Apgujeong-ro 32-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,신사동 613-3,0,359,신사동 602,압구정로32길,4166517,6.00000000,367.00000000,4,11680,3
20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,0,12,대치동 1004-3,역삼로,3122008,20.00000000,3607.00000000,3,11680,3
,행정구역 명칭 사용,20,Dogok-ro,20141117,광역도로 정비,90,20100422,20141117102137,역삼동 838,0,11,대치동 73-28,도곡로,3122012,40.00000000,4700.00000000,3,11680,2
20100419,삼성동 행정구역명을 인용하여  제정,20,Samseong-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225534,개포동 191,0,10,청담동 48,삼성로,3122005,35.00000000,5061.00000000,3,11680,3
20080901,이 노선이 지나는 일원동의 행정구역명을 적용하여 제정,20,Irwon-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,일원동 618-3,0,8,일원동 738,일원로,3122009,25.00000000,1430.00000000,3,11680,3
20101018,밤고개로 시점에서 5번째 분기된 도로,16,Bamgogae-ro 5-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,수서동 725,1,1701,수서동 751,밤고개로5길,4166323,22.00000000,113.00000000,4,11680,3
20101018,테헤란로 시점에서 82번째 분기된 도로,17,Teheran-ro 82-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 942-10,0,754,대치동 942-5,테헤란로82길,4166761,8.00000000,168.00000000,4,11680,3
20101018,삼성로 시점에서 91번째 분기된 도로,16,Samseong-ro 91-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,삼성동 144-29,0,276,삼성동 143-35,삼성로91길,4166433,4.00000000,348.00000000,4,11680,3
20101018,밤고개로 시점에서 24번째 분기된 도로,16,Bamgogae-ro 24-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,율현동 294,1,1204,율현동 325-24,밤고개로24길,4166318,6.00000000,160.00000000,4,11680,3
20101018,논현로 시점에서 150번째 분기된 도로,16,Nonhyeon-ro 150-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,논현동 59-8,1,1162,논현동 64-16,논현로150길,4166143,4.00000000,64.00000000,4,11680,3
20101018,테헤란로 시점에서 114번째 분기된 도로,16,Teheran-ro 114-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,대치동 997-4,0,568,대치동 1004,테헤란로114길,4166716,15.00000000,346.00000000,4,11680,3
20101018,도산대로 시점에서 45번째 분기된 도로,18,Dosan-daero 45-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,신사동 630-31,1,1822,신사동 650,도산대로45길,4166277,4.00000000,102.00000000,4,11680,3
20101018,봉은사로 시점에서 69번째 분기된 도로,15,Bongeunsa-ro 69-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,삼성동 46-12,1,1405,삼성동 26,봉은사로69길,4166372,4.00000000,30.00000000,4,11680,3
20101018,봉은사로 시점에서 68번째 분기된 도로,16,Bongeunsa-ro 68-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,삼성동 115,1,1394,삼성동 130-9,봉은사로68길,4166371,6.00000000,64.00000000,4,11680,3
20101018,선릉로 시점에서 161번째 분기된 도로,16,Seolleung-ro 161-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,신사동 664-8,1,1099,신사동 641,선릉로161길,4166477,4.00000000,65.00000000,4,11680,3
20101018,테헤란로 시점에서 22번째 분기된 도로,15,Teheran-ro 22-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 736-38,1,848,역삼동 742-27,테헤란로22길,4166725,4.00000000,84.00000000,4,11680,3
20101018,학동로 시점에서 20번째 분기된 도로,14,Hakdong-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225538,논현동 127,1,1084,논현동 147-23,학동로20길,4166781,4.00000000,58.00000000,4,11680,3
20101018,봉은사로 시점에서 73번째 분기된 도로,16,Bongeunsa-ro 73-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,삼성동 49-12,1,1153,삼성동 24,봉은사로73길,4166377,6.00000000,68.00000000,4,11680,3
20101018,삼성로 시점에서 63번째 분기된 도로,16,Samseong-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,대치동 932-38,1,1142,대치동 925-17,삼성로63길,4166418,4.00000000,68.00000000,4,11680,3
